"iso_2","iso_3","country","continent","oecd","year","category","value"
"NO","NOR","Norway","EU",1,"2018","2000",43.924
"NO","NOR","Norway","EU",1,"2013","2000",49.768
"NO","NOR","Norway","EU",1,"2012","3000",0
"NO","NOR","Norway","EU",1,"2008","4000",4.855
"NO","NOR","Norway","EU",1,"2010","4000",4.725
"NO","NOR","Norway","EU",1,"2009","4000",4.339
"NZ","NZL","New Zealand","OC",1,"2011","1200",6.784
"NZ","NZL","New Zealand","OC",1,"2013","1200",8.527
"NZ","NZL","New Zealand","OC",1,"2010","1200",5.734
"NZ","NZL","New Zealand","OC",1,"2012","1200",8.055
"NZ","NZL","New Zealand","OC",1,"2014","6000",0.002
"NZ","NZL","New Zealand","OC",1,"2015","6000",0.001
"NZ","NZL","New Zealand","OC",1,"2014","1200",7.765
"NZ","NZL","New Zealand","OC",1,"2013","6000",0.002
"NZ","NZL","New Zealand","OC",1,"2018","6000",0.001
"NZ","NZL","New Zealand","OC",1,"2019","6000",0.001
"NZ","NZL","New Zealand","OC",1,"2020","6000",0.001
"NZ","NZL","New Zealand","OC",1,"2017","3000",0
"NZ","NZL","New Zealand","OC",1,"2018","3000",0
"NZ","NZL","New Zealand","OC",1,"2008","1200",5.407
"NZ","NZL","New Zealand","OC",1,"2009","1200",4.397
"NZ","NZL","New Zealand","OC",1,"2012","6000",0.002
"NZ","NZL","New Zealand","OC",1,"2008","2000",0
"NZ","NZL","New Zealand","OC",1,"2008","5000",13.91
"NZ","NZL","New Zealand","OC",1,"2010","2000",0
"NZ","NZL","New Zealand","OC",1,"2016","6000",0.005
"NZ","NZL","New Zealand","OC",1,"2017","6000",0.001
"NZ","NZL","New Zealand","OC",1,"2008","1100",16.762
"NZ","NZL","New Zealand","OC",1,"2009","1100",16.385
"NZ","NZL","New Zealand","OC",1,"2010","1100",17.723
"NZ","NZL","New Zealand","OC",1,"2011","1100",18.661
"NZ","NZL","New Zealand","OC",1,"2012","1100",20.796
"NZ","NZL","New Zealand","OC",1,"2013","1100",21.89
"NZ","NZL","New Zealand","OC",1,"2014","1100",21.761
"NZ","NZL","New Zealand","OC",1,"2015","1100",21.107
"NZ","NZL","New Zealand","OC",1,"2016","1100",22.394
"NZ","NZL","New Zealand","OC",1,"2017","1100",24.538
"NZ","NZL","New Zealand","OC",1,"2018","1100",25.284
"NZ","NZL","New Zealand","OC",1,"2019","1100",25.8
"NZ","NZL","New Zealand","OC",1,"2015","4000",3.515
"NZ","NZL","New Zealand","OC",1,"2016","4000",3.697
"NZ","NZL","New Zealand","OC",1,"2017","4000",3.879
"NZ","NZL","New Zealand","OC",1,"2008","1300",2.702
"NZ","NZL","New Zealand","OC",1,"2009","1300",1.886
"NZ","NZL","New Zealand","OC",1,"2008","6000",0.005
"NZ","NZL","New Zealand","OC",1,"2009","6000",0.006
"NZ","NZL","New Zealand","OC",1,"2010","6000",0.004
"NZ","NZL","New Zealand","OC",1,"2011","6000",0.004
"NZ","NZL","New Zealand","OC",1,"2014","1300",2.153
"NZ","NZL","New Zealand","OC",1,"2015","1300",2.103
"NZ","NZL","New Zealand","OC",1,"2016","1300",1.972
"NZ","NZL","New Zealand","OC",1,"2017","1300",2.034
"NZ","NZL","New Zealand","OC",1,"2018","1300",2.124
"NZ","NZL","New Zealand","OC",1,"2019","1300",1.912
"NZ","NZL","New Zealand","OC",1,"2014","3000",0
"NZ","NZL","New Zealand","OC",1,"2015","3000",0
"NZ","NZL","New Zealand","OC",1,"2016","3000",0
"NZ","NZL","New Zealand","OC",1,"2015","2000",0
"NZ","NZL","New Zealand","OC",1,"2016","2000",0
"NZ","NZL","New Zealand","OC",1,"2008","4000",2.435
"NZ","NZL","New Zealand","OC",1,"2009","4000",2.583
"NZ","NZL","New Zealand","OC",1,"2019","3000",0
"NZ","NZL","New Zealand","OC",1,"2020","3000",0
"NZ","NZL","New Zealand","OC",1,"2019","2000",0
"NZ","NZL","New Zealand","OC",1,"2009","2000",0
"NZ","NZL","New Zealand","OC",1,"2009","5000",14.581
"NZ","NZL","New Zealand","OC",1,"2011","2000",0
"NZ","NZL","New Zealand","OC",1,"2012","2000",0
"NZ","NZL","New Zealand","OC",1,"2013","2000",0
"NZ","NZL","New Zealand","OC",1,"2014","2000",0
"NZ","NZL","New Zealand","OC",1,"2015","1200",7.947
"NZ","NZL","New Zealand","OC",1,"2016","1200",9.466
"NZ","NZL","New Zealand","OC",1,"2017","1200",9.523
"NZ","NZL","New Zealand","OC",1,"2018","1200",10.5
"NZ","NZL","New Zealand","OC",1,"2017","2000",0
"NZ","NZL","New Zealand","OC",1,"2018","2000",0
"NZ","NZL","New Zealand","OC",1,"2008","3000",0
"NZ","NZL","New Zealand","OC",1,"2020","2000",0
"NZ","NZL","New Zealand","OC",1,"2014","4000",3.631
"NZ","NZL","New Zealand","OC",1,"2011","3000",0
"NZ","NZL","New Zealand","OC",1,"2012","3000",0
"NZ","NZL","New Zealand","OC",1,"2013","3000",0
"NZ","NZL","New Zealand","OC",1,"2018","4000",3.924
"NZ","NZL","New Zealand","OC",1,"2013","5000",23.233
"NZ","NZL","New Zealand","OC",1,"2014","5000",22.724
"NZ","NZL","New Zealand","OC",1,"2015","5000",22.104
"NZ","NZL","New Zealand","OC",1,"2016","5000",23.35
"NZ","NZL","New Zealand","OC",1,"2019","1200",8.084
"NZ","NZL","New Zealand","OC",1,"2013","1300",2.074
"NZ","NZL","New Zealand","OC",1,"2019","5000",25.247
"NZ","NZL","New Zealand","OC",1,"2009","3000",0
"NZ","NZL","New Zealand","OC",1,"2010","3000",0
"NZ","NZL","New Zealand","OC",1,"2013","4000",3.78
"NZ","NZL","New Zealand","OC",1,"2010","5000",18.607
"NZ","NZL","New Zealand","OC",1,"2011","5000",20.839
"NZ","NZL","New Zealand","OC",1,"2012","5000",21.876
"NZ","NZL","New Zealand","OC",1,"2017","5000",24.964
"NZ","NZL","New Zealand","OC",1,"2018","5000",25.54
"NZ","NZL","New Zealand","OC",1,"2019","4000",4.024
"NZ","NZL","New Zealand","OC",1,"2010","1300",1.783
"NZ","NZL","New Zealand","OC",1,"2012","4000",3.573
"NZ","NZL","New Zealand","OC",1,"2011","1300",1.971
"NZ","NZL","New Zealand","OC",1,"2012","1300",2.086
"NZ","NZL","New Zealand","OC",1,"2020","5000",27.565
"NZ","NZL","New Zealand","OC",1,"2010","4000",3.104
"NZ","NZL","New Zealand","OC",1,"2011","4000",3.436
"NZ","NZL","New Zealand","OC",1,"2020","4000",4.188
"PL","POL","Poland","EU",1,"2017","1100",26.227
"PL","POL","Poland","EU",1,"2019","6000",0.292
"PL","POL","Poland","EU",1,"2015","1100",22.273
"PL","POL","Poland","EU",1,"2010","6000",0.197
"PL","POL","Poland","EU",1,"2016","1100",22.837
"PL","POL","Poland","EU",1,"2018","6000",0.299
"PL","POL","Poland","EU",1,"2009","1100",19.929
"PL","POL","Poland","EU",1,"2010","1100",20.866
"PL","POL","Poland","EU",1,"2011","1100",22.91
"PL","POL","Poland","EU",1,"2008","1200",14.309
"PL","POL","Poland","EU",1,"2013","1100",23.484
"PL","POL","Poland","EU",1,"2014","1100",24.956
"PL","POL","Poland","EU",1,"2011","6000",0.218
"PL","POL","Poland","EU",1,"2008","CUS",0.715
"PL","POL","Poland","EU",1,"2017","6000",0.261
"PL","POL","Poland","EU",1,"2013","1200",9.287
"PL","POL","Poland","EU",1,"2014","1200",9.524
"PL","POL","Poland","EU",1,"2015","1200",8.78
"PL","POL","Poland","EU",1,"2012","1100",22.331
"PL","POL","Poland","EU",1,"2008","6000",0.285
"PL","POL","Poland","EU",1,"2009","6000",0.208
"PL","POL","Poland","EU",1,"2017","5000",67.187
"PL","POL","Poland","EU",1,"2012","6000",0.224
"PL","POL","Poland","EU",1,"2018","1100",31.195
"PL","POL","Poland","EU",1,"2019","1100",31.757
"PL","POL","Poland","EU",1,"2015","6000",0.172
"PL","POL","Poland","EU",1,"2016","6000",0.234
"PL","POL","Poland","EU",1,"2012","1200",10.413
"PL","POL","Poland","EU",1,"2016","1300",0
"PL","POL","Poland","EU",1,"2017","1300",0
"PL","POL","Poland","EU",1,"2018","1300",0
"PL","POL","Poland","EU",1,"2019","1300",0
"PL","POL","Poland","EU",1,"2020","6000",5.554
"PL","POL","Poland","EU",1,"2015","3000",1.068
"PL","POL","Poland","EU",1,"2019","1200",13.181
"PL","POL","Poland","EU",1,"2018","5000",76.779
"PL","POL","Poland","EU",1,"2019","5000",76.61
"PL","POL","Poland","EU",1,"2009","1200",9.848
"PL","POL","Poland","EU",1,"2010","1200",9.33
"PL","POL","Poland","EU",1,"2011","1200",10.685
"PL","POL","Poland","EU",1,"2015","1300",0
"PL","POL","Poland","EU",1,"2008","1100",28.226
"PL","POL","Poland","EU",1,"2011","5000",67.373
"PL","POL","Poland","EU",1,"2012","5000",59.725
"PL","POL","Poland","EU",1,"2013","5000",61.316
"PL","POL","Poland","EU",1,"2014","5000",64.314
"PL","POL","Poland","EU",1,"2015","5000",56.803
"PL","POL","Poland","EU",1,"2016","5000",58.483
"PL","POL","Poland","EU",1,"2020","1200",13.512
"PL","POL","Poland","EU",1,"2015","CUS",0.749
"PL","POL","Poland","EU",1,"2013","6000",0.324
"PL","POL","Poland","EU",1,"2014","6000",0.354
"PL","POL","Poland","EU",1,"2014","1300",0
"PL","POL","Poland","EU",1,"2020","2000",82.369
"PL","POL","Poland","EU",1,"2020","1100",30.898
"PL","POL","Poland","EU",1,"2015","4000",6.535
"PL","POL","Poland","EU",1,"2016","4000",6.494
"PL","POL","Poland","EU",1,"2009","CUS",0.54
"PL","POL","Poland","EU",1,"2016","1200",8.666
"PL","POL","Poland","EU",1,"2017","1200",10.15
"PL","POL","Poland","EU",1,"2018","1200",12.274
"PL","POL","Poland","EU",1,"2015","2000",59.275
"PL","POL","Poland","EU",1,"2016","2000",59.898
"PL","POL","Poland","EU",1,"2017","2000",67.451
"PL","POL","Poland","EU",1,"2020","5000",72.449
"PL","POL","Poland","EU",1,"2019","2000",78.74
"PL","POL","Poland","EU",1,"2017","CUS",0.922
"PL","POL","Poland","EU",1,"2018","CUS",1.083
"PL","POL","Poland","EU",1,"2019","CUS",1.162
"PL","POL","Poland","EU",1,"2020","CUS",0.929
"PL","POL","Poland","EU",1,"2011","3000",1.412
"PL","POL","Poland","EU",1,"2012","3000",1.319
"PL","POL","Poland","EU",1,"2020","1300",0
"PL","POL","Poland","EU",1,"2014","3000",1.281
"PL","POL","Poland","EU",1,"2013","CUS",0.626
"PL","POL","Poland","EU",1,"2014","CUS",0.734
"PL","POL","Poland","EU",1,"2010","1300",0
"PL","POL","Poland","EU",1,"2011","1300",0
"PL","POL","Poland","EU",1,"2016","CUS",0.835
"PL","POL","Poland","EU",1,"2008","5000",71.109
"PL","POL","Poland","EU",1,"2009","5000",52.13
"PL","POL","Poland","EU",1,"2010","5000",60.647
"PL","POL","Poland","EU",1,"2008","2000",59.818
"PL","POL","Poland","EU",1,"2009","2000",48.742
"PL","POL","Poland","EU",1,"2010","2000",51.758
"PL","POL","Poland","EU",1,"2011","2000",58.814
"PL","POL","Poland","EU",1,"2012","2000",59.88
"PL","POL","Poland","EU",1,"2013","2000",64.107
"PL","POL","Poland","EU",1,"2014","2000",65.95
"PL","POL","Poland","EU",1,"2008","4000",7.605
"PL","POL","Poland","EU",1,"2009","4000",5.91
"PL","POL","Poland","EU",1,"2018","2000",76.887
"PL","POL","Poland","EU",1,"2011","4000",6.782
"PL","POL","Poland","EU",1,"2012","4000",6.687
"PL","POL","Poland","EU",1,"2014","4000",7.606
"PL","POL","Poland","EU",1,"2009","3000",1.214
"PL","POL","Poland","EU",1,"2010","3000",1.234
"PL","POL","Poland","EU",1,"2017","4000",7.171
"PL","POL","Poland","EU",1,"2010","CUS",0.54
"PL","POL","Poland","EU",1,"2011","CUS",0.628
"PL","POL","Poland","EU",1,"2012","CUS",0.621
"PL","POL","Poland","EU",1,"2008","1300",0
"PL","POL","Poland","EU",1,"2009","1300",0
"PL","POL","Poland","EU",1,"2018","3000",1.307
"PL","POL","Poland","EU",1,"2019","3000",1.544
"PL","POL","Poland","EU",1,"2012","1300",0
"PL","POL","Poland","EU",1,"2013","1300",0
"PL","POL","Poland","EU",1,"2008","3000",1.505
"PL","POL","Poland","EU",1,"2013","4000",7.316
"PL","POL","Poland","EU",1,"2019","4000",7.551
"PL","POL","Poland","EU",1,"2016","3000",1.058
"PL","POL","Poland","EU",1,"2017","3000",1.187
"PL","POL","Poland","EU",1,"2013","3000",1.265
"PL","POL","Poland","EU",1,"2018","4000",7.712
"PL","POL","Poland","EU",1,"2020","3000",1.97
"PL","POL","Poland","EU",1,"2020","4000",7.676
"PL","POL","Poland","EU",1,"2010","4000",6.325
"PT","PRT","Portugal","EU",1,"2008","1200",9.288
"PT","PRT","Portugal","EU",1,"2009","1100",13.409
"PT","PRT","Portugal","EU",1,"2015","1200",6.227
"PT","PRT","Portugal","EU",1,"2013","6000",0.851
"PT","PRT","Portugal","EU",1,"2009","1200",6.747
"PT","PRT","Portugal","EU",1,"2015","6000",0.643
"PT","PRT","Portugal","EU",1,"2016","1200",6.275
"PT","PRT","Portugal","EU",1,"2017","6000",0.633
"PT","PRT","Portugal","EU",1,"2008","1100",14.09
"PT","PRT","Portugal","EU",1,"2008","6000",0.787
"PT","PRT","Portugal","EU",1,"2012","6000",0.548
"PT","PRT","Portugal","EU",1,"2017","3000",0
"PT","PRT","Portugal","EU",1,"2018","3000",0
"PT","PRT","Portugal","EU",1,"2019","3000",0
"PT","PRT","Portugal","EU",1,"2016","6000",0.805
"PT","PRT","Portugal","EU",1,"2008","5000",33.681
"PT","PRT","Portugal","EU",1,"2009","5000",28.08
"PT","PRT","Portugal","EU",1,"2014","6000",0.735
"PT","PRT","Portugal","EU",1,"2008","2000",21.924
"PT","PRT","Portugal","EU",1,"2010","5000",29.168
"PT","PRT","Portugal","EU",1,"2011","5000",31.525
"PT","PRT","Portugal","EU",1,"2018","6000",0.796
"PT","PRT","Portugal","EU",1,"2019","6000",0.641
"PT","PRT","Portugal","EU",1,"2020","6000",0.786
"PT","PRT","Portugal","EU",1,"2015","2000",17.951
"PT","PRT","Portugal","EU",1,"2016","2000",18.704
"PT","PRT","Portugal","EU",1,"2017","2000",20.24
"PT","PRT","Portugal","EU",1,"2018","2000",22.579
"PT","PRT","Portugal","EU",1,"2010","1200",6.537
"PT","PRT","Portugal","EU",1,"2011","1200",7.684
"PT","PRT","Portugal","EU",1,"2012","1200",5.949
"PT","PRT","Portugal","EU",1,"2013","1200",7.36
"PT","PRT","Portugal","EU",1,"2014","1200",6.542
"PT","PRT","Portugal","EU",1,"2017","4000",2.994
"PT","PRT","Portugal","EU",1,"2018","4000",3.499
"PT","PRT","Portugal","EU",1,"2019","4000",3.41
"PT","PRT","Portugal","EU",1,"2017","1200",7.07
"PT","PRT","Portugal","EU",1,"2018","1200",8.028
"PT","PRT","Portugal","EU",1,"2019","1200",7.457
"PT","PRT","Portugal","EU",1,"2020","1200",6.297
"PT","PRT","Portugal","EU",1,"2010","6000",0.585
"PT","PRT","Portugal","EU",1,"2011","6000",0.615
"PT","PRT","Portugal","EU",1,"2014","1300",0
"PT","PRT","Portugal","EU",1,"2015","1300",0
"PT","PRT","Portugal","EU",1,"2016","1300",0
"PT","PRT","Portugal","EU",1,"2017","1300",0
"PT","PRT","Portugal","EU",1,"2018","1300",0
"PT","PRT","Portugal","EU",1,"2019","1300",0
"PT","PRT","Portugal","EU",1,"2020","1300",0
"PT","PRT","Portugal","EU",1,"2015","3000",0
"PT","PRT","Portugal","EU",1,"2016","3000",0
"PT","PRT","Portugal","EU",1,"2012","1100",12.584
"PT","PRT","Portugal","EU",1,"2013","1100",17.416
"PT","PRT","Portugal","EU",1,"2014","1100",17.676
"PT","PRT","Portugal","EU",1,"2020","3000",0
"PT","PRT","Portugal","EU",1,"2019","2000",23.003
"PT","PRT","Portugal","EU",1,"2020","2000",23.687
"PT","PRT","Portugal","EU",1,"2014","4000",2.825
"PT","PRT","Portugal","EU",1,"2015","4000",2.559
"PT","PRT","Portugal","EU",1,"2009","2000",20.855
"PT","PRT","Portugal","EU",1,"2010","2000",20.479
"PT","PRT","Portugal","EU",1,"2012","5000",28.067
"PT","PRT","Portugal","EU",1,"2010","1100",12.764
"PT","PRT","Portugal","EU",1,"2011","1100",14.613
"PT","PRT","Portugal","EU",1,"2020","4000",3.35
"PT","PRT","Portugal","EU",1,"2009","1300",0.098
"PT","PRT","Portugal","EU",1,"2010","1300",0.015
"PT","PRT","Portugal","EU",1,"2015","1100",14.586
"PT","PRT","Portugal","EU",1,"2012","1300",0
"PT","PRT","Portugal","EU",1,"2013","1300",0
"PT","PRT","Portugal","EU",1,"2008","3000",0
"PT","PRT","Portugal","EU",1,"2009","3000",0
"PT","PRT","Portugal","EU",1,"2016","4000",2.643
"PT","PRT","Portugal","EU",1,"2008","CUS",0.23
"PT","PRT","Portugal","EU",1,"2009","CUS",0.187
"PT","PRT","Portugal","EU",1,"2010","CUS",0.208
"PT","PRT","Portugal","EU",1,"2011","CUS",0.215
"PT","PRT","Portugal","EU",1,"2013","2000",20.097
"PT","PRT","Portugal","EU",1,"2014","2000",20.666
"PT","PRT","Portugal","EU",1,"2008","4000",3.212
"PT","PRT","Portugal","EU",1,"2009","6000",0.688
"PT","PRT","Portugal","EU",1,"2010","4000",2.687
"PT","PRT","Portugal","EU",1,"2011","4000",2.685
"PT","PRT","Portugal","EU",1,"2012","4000",2.56
"PT","PRT","Portugal","EU",1,"2013","4000",2.542
"PT","PRT","Portugal","EU",1,"2010","3000",0
"PT","PRT","Portugal","EU",1,"2011","3000",0
"PT","PRT","Portugal","EU",1,"2012","3000",0
"PT","PRT","Portugal","EU",1,"2013","3000",0
"PT","PRT","Portugal","EU",1,"2014","3000",0
"PT","PRT","Portugal","EU",1,"2011","1300",0.002
"PT","PRT","Portugal","EU",1,"2008","1300",0.126
"PT","PRT","Portugal","EU",1,"2014","5000",30.041
"PT","PRT","Portugal","EU",1,"2009","4000",2.736
"PT","PRT","Portugal","EU",1,"2018","1100",15.71
"PT","PRT","Portugal","EU",1,"2013","CUS",0.158
"PT","PRT","Portugal","EU",1,"2014","CUS",0.186
"PT","PRT","Portugal","EU",1,"2015","CUS",0.175
"PT","PRT","Portugal","EU",1,"2012","2000",18.793
"PT","PRT","Portugal","EU",1,"2019","1100",15.201
"PT","PRT","Portugal","EU",1,"2020","1100",15.952
"PT","PRT","Portugal","EU",1,"2011","2000",21.792
"PT","PRT","Portugal","EU",1,"2015","5000",26.576
"PT","PRT","Portugal","EU",1,"2016","5000",27.848
"PT","PRT","Portugal","EU",1,"2013","5000",28.612
"PT","PRT","Portugal","EU",1,"2018","5000",33.309
"PT","PRT","Portugal","EU",1,"2016","1100",13.948
"PT","PRT","Portugal","EU",1,"2016","CUS",0.191
"PT","PRT","Portugal","EU",1,"2017","5000",30.203
"PT","PRT","Portugal","EU",1,"2018","CUS",0.264
"PT","PRT","Portugal","EU",1,"2019","CUS",0.257
"PT","PRT","Portugal","EU",1,"2020","CUS",0.232
"PT","PRT","Portugal","EU",1,"2017","CUS",0.211
"PT","PRT","Portugal","EU",1,"2012","CUS",0.154
"PT","PRT","Portugal","EU",1,"2019","5000",32.917
"PT","PRT","Portugal","EU",1,"2017","1100",14.207
"PT","PRT","Portugal","EU",1,"2020","5000",30.103
"SK","SVK","Slovakia","EU",1,"2017","1200",3.298
"SK","SVK","Slovakia","EU",1,"2019","1200",3.188
"SK","SVK","Slovakia","EU",1,"2009","6000",0
"SK","SVK","Slovakia","EU",1,"2013","2000",13.072
"SK","SVK","Slovakia","EU",1,"2010","6000",0
"SK","SVK","Slovakia","EU",1,"2008","6000",0
"SK","SVK","Slovakia","EU",1,"2017","1300",0.201
"SK","SVK","Slovakia","EU",1,"2014","1300",0.232
"SK","SVK","Slovakia","EU",1,"2020","1200",2.622
"SK","SVK","Slovakia","EU",1,"2016","1300",0.198
"SK","SVK","Slovakia","EU",1,"2011","2000",11.874
"SK","SVK","Slovakia","EU",1,"2012","2000",11.524
"SK","SVK","Slovakia","EU",1,"2016","1200",3.116
"SK","SVK","Slovakia","EU",1,"2016","6000",0
"SK","SVK","Slovakia","EU",1,"2008","4000",0.367
"SK","SVK","Slovakia","EU",1,"2009","4000",0.371
"SK","SVK","Slovakia","EU",1,"2012","1300",0.215
"SK","SVK","Slovakia","EU",1,"2018","1200",3.473
"SK","SVK","Slovakia","EU",1,"2012","6000",0
"SK","SVK","Slovakia","EU",1,"2013","6000",0
"SK","SVK","Slovakia","EU",1,"2014","6000",0
"SK","SVK","Slovakia","EU",1,"2015","1300",0.18
"SK","SVK","Slovakia","EU",1,"2011","3000",0
"SK","SVK","Slovakia","EU",1,"2018","1300",0.247
"SK","SVK","Slovakia","EU",1,"2019","1300",0.275
"SK","SVK","Slovakia","EU",1,"2020","1300",0.268
"SK","SVK","Slovakia","EU",1,"2008","1300",0.301
"SK","SVK","Slovakia","EU",1,"2009","1300",0.216
"SK","SVK","Slovakia","EU",1,"2010","1300",0.202
"SK","SVK","Slovakia","EU",1,"2011","1300",0.199
"SK","SVK","Slovakia","EU",1,"2011","6000",0
"SK","SVK","Slovakia","EU",1,"2013","1300",0.236
"SK","SVK","Slovakia","EU",1,"2008","3000",0
"SK","SVK","Slovakia","EU",1,"2009","3000",0
"SK","SVK","Slovakia","EU",1,"2015","6000",0
"SK","SVK","Slovakia","EU",1,"2009","2000",11.004
"SK","SVK","Slovakia","EU",1,"2010","2000",10.799
"SK","SVK","Slovakia","EU",1,"2008","1100",3.063
"SK","SVK","Slovakia","EU",1,"2009","1100",2.492
"SK","SVK","Slovakia","EU",1,"2010","1100",2.37
"SK","SVK","Slovakia","EU",1,"2011","1100",2.781
"SK","SVK","Slovakia","EU",1,"2012","1100",2.728
"SK","SVK","Slovakia","EU",1,"2013","1100",2.887
"SK","SVK","Slovakia","EU",1,"2013","CUS",0.152
"SK","SVK","Slovakia","EU",1,"2008","1200",3.052
"SK","SVK","Slovakia","EU",1,"2009","1200",2.191
"SK","SVK","Slovakia","EU",1,"2010","1200",2.198
"SK","SVK","Slovakia","EU",1,"2010","3000",0
"SK","SVK","Slovakia","EU",1,"2012","1200",2.204
"SK","SVK","Slovakia","EU",1,"2013","1200",2.811
"SK","SVK","Slovakia","EU",1,"2014","1200",3.323
"SK","SVK","Slovakia","EU",1,"2015","1200",3.236
"SK","SVK","Slovakia","EU",1,"2008","CUS",0.227
"SK","SVK","Slovakia","EU",1,"2009","CUS",0.155
"SK","SVK","Slovakia","EU",1,"2010","CUS",0.189
"SK","SVK","Slovakia","EU",1,"2011","CUS",0.218
"SK","SVK","Slovakia","EU",1,"2012","CUS",0.166
"SK","SVK","Slovakia","EU",1,"2017","3000",0
"SK","SVK","Slovakia","EU",1,"2014","CUS",0.169
"SK","SVK","Slovakia","EU",1,"2015","CUS",0.132
"SK","SVK","Slovakia","EU",1,"2011","1200",2.363
"SK","SVK","Slovakia","EU",1,"2017","CUS",0.153
"SK","SVK","Slovakia","EU",1,"2018","CUS",0.162
"SK","SVK","Slovakia","EU",1,"2019","CUS",0.142
"SK","SVK","Slovakia","EU",1,"2020","CUS",0.132
"SK","SVK","Slovakia","EU",1,"2017","6000",0
"SK","SVK","Slovakia","EU",1,"2018","6000",0
"SK","SVK","Slovakia","EU",1,"2019","6000",0
"SK","SVK","Slovakia","EU",1,"2020","6000",0
"SK","SVK","Slovakia","EU",1,"2016","3000",0
"SK","SVK","Slovakia","EU",1,"2015","2000",12.088
"SK","SVK","Slovakia","EU",1,"2018","3000",0
"SK","SVK","Slovakia","EU",1,"2019","3000",0
"SK","SVK","Slovakia","EU",1,"2016","CUS",0.137
"SK","SVK","Slovakia","EU",1,"2008","2000",11.653
"SK","SVK","Slovakia","EU",1,"2008","5000",10.711
"SK","SVK","Slovakia","EU",1,"2009","5000",9.451
"SK","SVK","Slovakia","EU",1,"2010","5000",9.44
"SK","SVK","Slovakia","EU",1,"2011","5000",11.209
"SK","SVK","Slovakia","EU",1,"2012","5000",10.101
"SK","SVK","Slovakia","EU",1,"2013","5000",11.199
"SK","SVK","Slovakia","EU",1,"2014","5000",11.695
"SK","SVK","Slovakia","EU",1,"2014","2000",13.57
"SK","SVK","Slovakia","EU",1,"2015","5000",10.289
"SK","SVK","Slovakia","EU",1,"2016","2000",12.679
"SK","SVK","Slovakia","EU",1,"2017","2000",13.866
"SK","SVK","Slovakia","EU",1,"2018","2000",15.516
"SK","SVK","Slovakia","EU",1,"2019","2000",15.766
"SK","SVK","Slovakia","EU",1,"2020","2000",16.189
"SK","SVK","Slovakia","EU",1,"2014","4000",0.439
"SK","SVK","Slovakia","EU",1,"2015","4000",0.372
"SK","SVK","Slovakia","EU",1,"2016","4000",0.385
"SK","SVK","Slovakia","EU",1,"2017","4000",0.407
"SK","SVK","Slovakia","EU",1,"2018","4000",0.436
"SK","SVK","Slovakia","EU",1,"2019","4000",0.423
"SK","SVK","Slovakia","EU",1,"2020","4000",0.499
"SK","SVK","Slovakia","EU",1,"2019","5000",12.729
"SK","SVK","Slovakia","EU",1,"2016","5000",10.379
"SK","SVK","Slovakia","EU",1,"2017","5000",11.429
"SK","SVK","Slovakia","EU",1,"2018","5000",12.594
"SK","SVK","Slovakia","EU",1,"2019","1100",3.957
"SK","SVK","Slovakia","EU",1,"2020","3000",0
"SK","SVK","Slovakia","EU",1,"2017","1100",3.219
"SK","SVK","Slovakia","EU",1,"2018","1100",3.798
"SK","SVK","Slovakia","EU",1,"2015","3000",0
"SK","SVK","Slovakia","EU",1,"2012","3000",0
"SK","SVK","Slovakia","EU",1,"2013","3000",0
"SK","SVK","Slovakia","EU",1,"2014","3000",0
"SK","SVK","Slovakia","EU",1,"2012","4000",0.406
"SK","SVK","Slovakia","EU",1,"2013","4000",0.435
"SK","SVK","Slovakia","EU",1,"2020","5000",12.728
"SK","SVK","Slovakia","EU",1,"2011","4000",0.398
"SK","SVK","Slovakia","EU",1,"2014","1100",3.019
"SK","SVK","Slovakia","EU",1,"2015","1100",2.733
"SK","SVK","Slovakia","EU",1,"2020","1100",3.954
"SK","SVK","Slovakia","EU",1,"2010","4000",0.367
"SK","SVK","Slovakia","EU",1,"2016","1100",2.963
"SI","SVN","Slovenia","EU",1,"2010","1100",2.675
"SI","SVN","Slovenia","EU",1,"2011","1100",2.859
"SI","SVN","Slovenia","EU",1,"2020","1100",2.887
"SI","SVN","Slovenia","EU",1,"2013","6000",0
"SI","SVN","Slovenia","EU",1,"2013","1200",0.575
"SI","SVN","Slovenia","EU",1,"2011","6000",0
"SI","SVN","Slovenia","EU",1,"2012","6000",0
"SI","SVN","Slovenia","EU",1,"2012","1100",2.628
"SI","SVN","Slovenia","EU",1,"2013","1100",2.455
"SI","SVN","Slovenia","EU",1,"2014","1200",0.701
"SI","SVN","Slovenia","EU",1,"2017","1100",2.469
"SI","SVN","Slovenia","EU",1,"2018","1100",2.903
"SI","SVN","Slovenia","EU",1,"2016","1100",2.343
"SI","SVN","Slovenia","EU",1,"2014","6000",0
"SI","SVN","Slovenia","EU",1,"2009","1100",2.871
"SI","SVN","Slovenia","EU",1,"2015","1200",0.63
"SI","SVN","Slovenia","EU",1,"2019","1100",2.853
"SI","SVN","Slovenia","EU",1,"2017","1200",0.861
"SI","SVN","Slovenia","EU",1,"2019","1200",1.067
"SI","SVN","Slovenia","EU",1,"2020","1200",0.707
"SI","SVN","Slovenia","EU",1,"2016","1200",0.713
"SI","SVN","Slovenia","EU",1,"2015","2000",6.637
"SI","SVN","Slovenia","EU",1,"2016","2000",6.881
"SI","SVN","Slovenia","EU",1,"2017","2000",7.469
"SI","SVN","Slovenia","EU",1,"2018","2000",8.356
